,тин,махаля,код_махаля,область,район,сектор,coato,region_id,district_id
5867,202746211,ЗАРБДОР,5639,Сурхандарьинская область,Кизирикский район,3,1722215,7,92
5868,204031586,АБДУРАЗЗОҚ ОТА,7509,Ферганская область,Бешарыкский район,1,1730215,11,137
5869,202405421,13-СИМТЕПА,8130,Ферганская область,Город Фергана,3,1730401,11,187
5870,203590408,ХЎЖАҚУРҒОН,3206,Навоийская область,Хатырчинский район,2,1712251,4,58
5871,203700918,ИФТИҲОР,894,Андижанская область,Кургантепинский район,1,1703220,0,8
5872,202685201,ЗИЛОЛА,8889,город Ташкент,Бектемирский район,2,1726264,9,107
5873,202995654,ТИНЧЛИК,1619,Бухарская область,Каракульский район,3,1706230,1,19
5874,204101142,ТЎҚИМАЧИ,1843,Бухарская область,Город Бухара,1,1706401,1,191
5875,203936149,ШАҲРИОБОД,5075,Самаркандская область,Город Самарканд,2,1718401,6,179
5876,202366724,ЧИНОР,10130,город Ташкент,Мирабадский район,4,1726273,9,110
5877,202688822,НАВРЎЗ,5853,Сурхандарьинская область,Шурчинский район,1,1722226,7,97
5878,204134078,БЕШ БОЛА ПАХЛАВОН,5211,Сурхандарьинская область,Алтынсайский район,2,1722201,7,84
5879,202407695,ГУЛИСТОН,1876,Бухарская область,Город Бухара,4,1706401,1,191
5880,207140204,ҚОРАМОН,24,Республика Каракалпакстан,Амударьинский район,2,1735204,13,159
5881,207168129,ТОШ ЁП,49,Республика Каракалпакстан,Амударьинский район,4,1735204,13,159
5882,204294624,НАМУНА,5727,Сурхандарьинская область,Термезский район,1,1722220,7,94
5883,203607604,ТУПРОҚҚЎРҒОН,5906,Сурхандарьинская область,Город Термез,1,1722401,7,192
5884,202767289,ШОДЛИК,9799,Сурхандарьинская область,Город Термез,2,1722401,7,192
5885,202738940,КОКИЛДОР ОТА,9806,Сурхандарьинская область,Город Термез,4,1722401,7,192
5886,202309080,Й. Охунбобоев ,5266,Сурхандарьинская область,Ангорский район,2,1722202,7,85
5887,202316975,МУЗРАБОТ ДАРВОЗА,5344,Сурхандарьинская область,Музрабадский район,2,1722207,7,88
5888,202047495,УЧҚУН,10274,Наманганская область,Город Наманган,4,1714401,5,182
5889,202366717,ФАЙЗИОБОД,9940,город Ташкент,Мирабадский район,1,1726273,9,110
5890,202732783,НАВРЎЗ,4532,Самаркандская область,Пастдаргомский район,1,1718227,6,78
5891,202950054,ДЎСТЛИК,10753,Самаркандская область,Город Самарканд,3,1718401,6,179
5892,202950039,БЕКЛАР,5087,Самаркандская область,Город Самарканд,3,1718401,6,179
5893,206829681,ТЕМИР ЖОЛ,141,Республика Каракалпакстан,Кунградский район,2,1735215,13,164
5894,202764854,ЗАРКЕНТ,11007,Наманганская область,Янгикурганский район,1,1714242,5,69
5895,202842361,ТЕПА,4447,Самаркандская область,Нарпайский район,4,1718218,6,76
5896,202847133,ХОРАЗМ,61,Республика Каракалпакстан,Берунийский район,1,1735207,13,160
5897,202847251,НАВРУЗ,66,Республика Каракалпакстан,Берунийский район,2,1735207,13,160
5898,202871793,БЎСТОН,7731,Ферганская область,Риштанский район,4,1730224,11,140
5899,202952945,ЗУЛФИЯ,5103,Самаркандская область,Город Самарканд,3,1718401,6,179
5900,202953549,БАЙНАЛМИНАЛЧИ,8783,Хорезмская область,Город Ургенч,3,1733401,12,199
5901,202965098,ОЙДИН,6056,Сырдарьинская область,Мирзаабадский район,3,1724228,8,103
5902,202966871,ИТИФОҚ,9191,город Ташкент,Сергелийский район,3,1726283,9,113
5903,202967031,АХИЛЛИК,7009,Ташкентская область,Ташкентский район,3,1727265,10,132
5904,202995568,ШЎРҚИШЛОҚ,1045,Андижанская область,Мархаматский район,1,1703227,0,10
5905,203003004,ҚАШҚАР,984,Андижанская область,Асакинский район,2,1703224,0,9
5906,203028193,ҲАЛҚОБОД,9199,город Ташкент,Сергелийский район,4,1726283,9,113
5907,203057958,ФАҚИР ҚИШЛОҚ,1253,Андижанская область,Ходжаабадский район,3,1703236,0,13
5908,203084403,ПАКАНДИ,2739,Кашкадарьинская область,Чиракчинский район,3,1710242,3,48
5909,203089997,СЎЗОҚ,1132,Андижанская область,Шахриханский район,3,1703230,0,11
5910,203090207,ҚУМАРИҚ,1111,Андижанская область,Шахриханский район,2,1703230,0,11
5911,203091316,ЮҚОРИ ЖЎШ,9859,Самаркандская область,Кошрабадский район,2,1718216,6,75
5912,203093828,ИСТИҚЛОЛ,2372,Кашкадарьинская область,Каршинский район,3,1710224,3,40
5913,204023184,ЧОШТЕПА,9654,Кашкадарьинская область,Город Шахрисабз,1,1710405,3,193
5914,204025331,ҲОНАҚА,2868,Кашкадарьинская область,Яккабагский район,3,1710250,3,50
5915,204028066,ЎЗБЕКИСТОН ,739,Андижанская область,Жалакудукский район,3,1703211,0,5
5916,204030864,ДЎНҚИШЛОҚ,696,Андижанская область,Жалакудукский район,1,1703211,0,5
5917,204069894,КАМОЛОТ,8795,Хорезмская область,Город Ургенч,4,1733401,12,199
5918,204072773,ЧОРБОҒ,506,Андижанская область,Андижанский район,1,1703203,0,1
5919,204081003,КЕРЕГЕТОВ,3161,Навоийская область,Тамдынский район,3,1712244,4,56
5920,204100753,НАМУНА,541,Андижанская область,Андижанский район,3,1703203,0,1
5921,204133094,БОБУР,1696,Бухарская область,Ромитанский район,3,1706242,1,22
5922,204281173,ҚЎНҒИРОТ,5722,Сурхандарьинская область,Термезский район,1,1722220,7,94
5923,204392573,ҚЎШКЎПИР,8644,Хорезмская область,Шаватский район,1,1733230,12,156
5924,204392597,ҚАНГЛИ,8642,Хорезмская область,Шаватский район,1,1733230,12,156
5925,204579964,ЯНГИОБОД,4746,Самаркандская область,Самаркандский район,3,1718233,6,80
5926,204601715,ШЎРОБОД,1722,Бухарская область,Ромитанский район,4,1706242,1,22
5927,204638264,ПОЛВОНТОШ,9549,Сурхандарьинская область,Бандихонский район,1,1722203,7,86
5928,204782261,НАВРЎЗ,1572,Бухарская область,Каганский район,3,1706219,1,18
5929,204782278,ДЕЧА,1687,Бухарская область,Ромитанский район,2,1706242,1,22
5930,204813886,ҚЎШТАМҒАЛИ,9860,Самаркандская область,Кошрабадский район,2,1718216,6,75
5931,204836249,УШОТ,1744,Бухарская область,Жондоpский район,2,1706246,1,23
5932,204885386,ЯНГИ ҲАЁТ,2568,Кашкадарьинская область,Миришкорский район,4,1710233,3,43
5933,205780984,62-ШИКОРБЕГИ,8180,Ферганская область,Город Коканд,2,1730405,11,188
5934,205805665,ШАЙХОН,1890,Бухарская область,Город Бухара,4,1706401,1,191
